Trait	Tissue	TCSC_h2ge(t')	TCSC_JKSE	TCSC_JKP	TCSC_FDR	pi_(t')	pi_(t')_SE
Insomnia	AllTissues	0.005149009	0.001435393	0.000167138	NA	0.117022933	0.032622566
Height	Adipose Sub.	0.004129046	0.007620151	0.293957886	0.62454482	0.018565854	0.034263269
Height	Adipose Visc.	0.001292432	0.006890622	0.425609265	0.702487698	0.005811294	0.030983011
Height	Adrenal Gland	0.005718556	0.005322848	0.141334859	0.546049312	0.02571293	0.023933668
Height	Aorta Artery	-0.005711104	0.006464486	0.811505689	0.989022558	-0.025679426	0.029066932
Height	Coronary Artery	0.00386329	0.009141706	0.336293364	0.62454482	0.017370909	0.041104795
Height	Tibial Artery	0.00635111	0.007171048	0.187900379	0.546049312	0.028557151	0.032243921
Height	Brain Limbic	0.008588074	0.006974331	0.109089783	0.546049312	0.038615442	0.031359402
Height	Brain Cortex	0.002305154	0.003789445	0.271491257	0.622832884	0.0103649	0.017038871
Height	Brain Basal Ganglia	-0.000560313	0.004670373	0.547747243	0.854485699	-0.002519392	0.020999877
Height	Brain Cereb.	6.41E-03	0.005388615	1.17E-01	0.546049312	0.02883849	0.024229386
Height	Brain Spinal Cord	0.0027999	0.004457929	0.264978409	0.622832884	0.01258948	0.020044646
Height	Brain Subst. Nigra	-0.002647535	0.003421855	0.780449856	0.981856271	-0.011904384	0.015386039
Height	Breast	5.50E-03	1.19E-02	0.321749481	0.62454482	0.02473312	0.053440939
Height	LCLs	0.00294589	0.003396788	0.192900479	0.546049312	0.013245908	0.015273329
Height	Fibroblasts	0.010360396	6.79E-03	0.063440018	0.546049312	0.046584512	0.030516774
Height	Sigmoid Intestine	-0.011174451	0.005094689	0.985859012	0.997862014	-0.050244832	0.022907776
Height	Transverse Intestine	0.001030141	0.00604113	0.432300122	0.702487698	0.004631928	0.027163353
Height	Esophagus Mucosa	0.002746027	0.006059137	0.325200836	0.62454482	0.012347243	0.027244323
Height	Esophagus Muscularis	1.89E-03	0.008213095	0.408980925	0.702487698	0.008499933	0.036929383
Height	Heart A. Appen.	0.010861344	0.007492013	0.073567883	0.546049312	0.048836977	0.033687108
Height	Heart Left Vent.	-0.005851042	0.005602816	0.851827566	0.997862014	-0.026308642	0.025192518
Height	Liver	-0.00620035	0.002170192	0.997862014	0.997862014	-0.027879272	0.009758059
Height	Lung	-0.006320671	0.005347473	0.881395588	0.997862014	-0.028420285	0.024044394
Height	Min. Salivary Gland	-0.002180372	0.00328873	0.746329231	0.981856271	-0.00980383	0.014787457
Height	Muscle Skeletal	0.009367042	0.005454926	0.042973933	0.546049312	0.042117996	0.024527544
Height	Tibial Nerve	0.010604561	0.006694366	0.056585205	0.546049312	0.04768238	0.030100566
Height	Ovary	-0.006605427	0.004125569	0.945322003	0.997862014	-0.029700659	0.018550223
Height	Pancreas	0.003872419	0.004172364	0.176674894	0.546049312	0.017411954	0.01876063
Height	Pituitary	0.010894096	0.010012379	0.138283734	0.546049312	0.048984242	0.045019691
Height	Prostate	-0.0099986	0.004754965	0.982257082	0.997862014	-0.044957736	0.021380239
Height	Skin (sun unexposed)	-3.05E-03	0.006904464	0.670510439	0.968515078	-1.37E-02	0.03104525
Height	Skin (sun exposed)	-0.003227395	0.009515504	0.63276003	0.949140045	-0.01451167	0.042785541
Height	Spleen	-0.003147988	0.00423032	0.771606766	0.981856271	-0.014154621	0.019021225
Height	Stomach	-7.91E-03	0.004090817	0.973458035	0.997862014	-0.035578291	0.018393962
Height	Testis	0.013042848	0.005925151	0.013858511	0.540481933	0.0586459	0.026641866
Height	Thyroid	4.86E-03	0.004935141	0.162570795	0.546049312	0.021834161	0.022190384
Height	Uterus	0.008831896	0.010318455	0.196017702	0.546049312	0.039711763	0.046395933
Height	Vagina	0.007150283	0.011089013	0.259525859	0.622832884	0.032150551	0.04986067
Height	Whole Blood	-0.002162277	0.003397061	0.737779261	0.981856271	-0.009722468	0.015274555
Height	AllTissues	0.068667896	0.008429987	1.89E-16	NA	0.308758523	0.037904617
Lymphocyte Count	Adipose Sub.	-0.004503713	0.008940646	0.692776074	0.968070537	-0.032541282	0.064600045
Lymphocyte Count	Adipose Visc.	-0.007722476	0.007608307	0.844948472	0.968070537	-0.055798236	0.054973317
Lymphocyte Count	Adrenal Gland	-0.000628417	0.003812291	0.565464882	0.968070537	-0.004540582	0.027545455
Lymphocyte Count	Aorta Artery	-0.011037609	0.00595609	0.968070537	0.968070537	-0.079751513	0.043035335
Lymphocyte Count	Coronary Artery	-0.005070098	0.004258491	0.88309183	0.968070537	-0.036633653	0.030769443
Lymphocyte Count	Tibial Artery	0.004587151	0.008081626	0.285152476	0.968070537	0.033144153	0.058393254
Lymphocyte Count	Brain Limbic	-0.004266289	0.00334081	0.899202798	0.968070537	-0.030825789	0.024138804
Lymphocyte Count	Brain Cortex	-0.000126253	0.003565132	0.514124931	0.968070537	-0.000912235	0.025759628
Lymphocyte Count	Brain Basal Ganglia	-0.00533371	0.003758494	0.922066267	0.968070537	-0.038538366	0.027156749
Lymphocyte Count	Brain Cereb.	0.000205625	0.006525165	0.48743036	0.968070537	0.001485731	0.047147144
Lymphocyte Count	Brain Spinal Cord	4.78E-05	0.002570607	0.49257662	0.968070537	0.000345634	0.018573753
Lymphocyte Count	Brain Subst. Nigra	0.001047841	0.002294433	0.323947449	0.968070537	0.007571109	0.016578274
Lymphocyte Count	Breast	-0.007182938	0.005352782	0.910187003	0.968070537	-0.05189984	0.038676169
Lymphocyte Count	LCLs	-0.00101777	0.003405136	0.617488977	0.968070537	-0.007353827	0.024603583
Lymphocyte Count	Fibroblasts	0.010165292	0.00473864	0.015968764	0.311390889	0.073448639	0.034238731
Lymphocyte Count	Sigmoid Intestine	-4.39E-03	0.005331271	0.79476851	0.968070537	-0.031705621	0.038520743
Lymphocyte Count	Transverse Intestine	-0.000808364	0.004186423	0.576556507	0.968070537	-0.005840784	0.030248724
Lymphocyte Count	Esophagus Mucosa	0.005372217	0.003632087	0.069556889	0.904239554	0.038816598	0.026243402
Lymphocyte Count	Esophagus Muscularis	-0.002125859	0.00651546	6.28E-01	0.968070537	-0.015360252	0.04707702
Lymphocyte Count	Heart A. Appen.	-0.003971482	0.007379564	7.05E-01	0.968070537	-0.028695682	0.053320553
Lymphocyte Count	Heart Left Vent.	-0.000444349	0.003355373	0.552677589	0.968070537	-0.003210617	0.024244028
Lymphocyte Count	Liver	-0.000484453	0.002814386	0.568334144	0.968070537	-0.003500385	0.020335161
Lymphocyte Count	Lung	0.038572895	0.041892372	0.178587407	0.968070537	0.278705889	0.302690551
Lymphocyte Count	Min. Salivary Gland	-3.12E-03	0.001919595	0.948190998	0.968070537	-0.02257412	0.013869907
Lymphocyte Count	Muscle Skeletal	8.06E-05	0.004827604	0.493342707	0.968070537	0.000582108	0.034881531
Lymphocyte Count	Tibial Nerve	0.050522098	0.04365739	0.123587065	0.963979106	0.365044061	0.315443568
Lymphocyte Count	Ovary	-0.002882492	0.004015156	0.763591394	0.968070537	-0.020827255	0.029011246
Lymphocyte Count	Pancreas	0.013082192	0.011161035	0.120572297	0.963979106	0.094524508	0.080643319
Lymphocyte Count	Pituitary	0.011030517	0.011371048	0.166010093	0.968070537	0.079700265	0.082160751
Lymphocyte Count	Prostate	-0.007356939	0.004742263	0.93959184	0.968070537	-0.053157074	0.034264904
Lymphocyte Count	Skin (sun unexposed)	0.006286523	0.00924757	0.248314708	0.968070537	0.045422852	0.066817702
Lymphocyte Count	Skin (sun exposed)	-0.010199973	0.009674758	0.854124279	0.968070537	-0.07369923	0.069904319
Lymphocyte Count	Spleen	-0.001538361	0.004270592	0.640659386	0.968070537	-0.011115323	0.03085688
Lymphocyte Count	Stomach	-0.005462868	0.005678995	0.831960778	0.968070537	-0.039471586	0.041033204
Lymphocyte Count	Testis	-0.003441272	0.005642104	0.729044927	0.968070537	-0.024864681	0.040766649
Lymphocyte Count	Thyroid	-0.011799205	0.008664125	0.91337678	0.968070537	-0.085254371	0.062602057
Lymphocyte Count	Uterus	-0.000714184	0.002598402	0.60828624	0.968070537	-0.005160291	0.018774582
Lymphocyte Count	Vagina	-0.003013526	0.002509046	0.885136921	0.968070537	-0.021774032	0.018128944
Lymphocyte Count	Whole Blood	0.029882098	0.007299408	2.12E-05	0.00082761	0.215911112	0.052741389
Lymphocyte Count	AllTissues	6.22E-02	0.006981533	2.45E-19	NA	0.449696032	0.050444604
Fecundity	Adipose Sub.	0.000962461	0.00111534	0.194087942	0.858108092	0.024934218	0.028894828
Fecundity	Adipose Visc.	-0.000186515	0.001193669	0.562083327	0.858108092	-0.00483199	0.030924076
Fecundity	Adrenal Gland	4.54E-04	6.57E-04	0.244887489	0.858108092	0.011761646	0.017029408
Fecundity	Aorta Artery	1.25E-04	0.00100179	0.450431183	0.858108092	0.003233031	0.025953104
Fecundity	Coronary Artery	-1.21E-04	0.000701656	0.56826127	0.858108092	-0.003125628	0.018177625
Fecundity	Tibial Artery	-1.77E-05	9.68E-04	0.507301478	0.858108092	-0.000458952	0.025075053
Fecundity	Brain Limbic	-5.10E-05	0.000813282	0.525006453	0.858108092	-0.001321541	0.02106949
Fecundity	Brain Cortex	-0.000277763	0.000526299	0.701169272	0.882116181	-0.007195932	0.013634691
Fecundity	Brain Basal Ganglia	-0.00023324	0.000660116	0.638080376	0.858108092	-0.006042497	0.017101451
Fecundity	Brain Cereb.	0.002892525	0.000927312	0.000906532	0.035354745	0.074935886	0.024023616
Fecundity	Brain Spinal Cord	0.000164293	0.000516822	0.375283583	0.858108092	0.004256306	0.013389174
Fecundity	Brain Subst. Nigra	0.000572053	0.000621994	0.178862882	0.858108092	0.014820014	0.016113838
Fecundity	Breast	-8.92E-05	0.000930581	0.538193308	0.858108092	-0.00231158	0.024108306
Fecundity	LCLs	-1.48E-04	0.000458961	0.626247808	0.858108092	-0.003827828	0.011890185
Fecundity	Fibroblasts	-2.25E-06	0.001232477	0.500729905	0.858108092	-5.84E-05	0.031929468
Fecundity	Sigmoid Intestine	0.00111156	0.000777797	0.076485985	0.858108092	0.028796884	0.02015019
Fecundity	Transverse Intestine	-8.35E-04	0.000815946	0.846844277	0.921544549	-0.021624521	0.021138497
Fecundity	Esophagus Mucosa	0.000435973	0.000961293	0.325084344	0.858108092	0.011294645	0.024903972
Fecundity	Esophagus Muscularis	0.000124878	0.001209458	0.4588817	0.858108092	0.003235188	0.031333098
Fecundity	Heart A. Appen.	-0.0008289	0.000964459	0.804952494	0.921544549	-0.021474087	0.024985991
Fecundity	Heart Left Vent.	0.001277719	0.000992327	0.098942685	0.858108092	0.033101536	0.025707942
Fecundity	Liver	0.00023741	0.000581739	0.341598481	0.858108092	0.006150528	0.015070964
Fecundity	Lung	0.001575367	0.00149149	0.145430031	0.858108092	0.040812607	0.038639639
Fecundity	Min. Salivary Gland	-0.000479081	0.000490331	0.835729462	0.921544549	-0.012411436	0.012702882
Fecundity	Muscle Skeletal	4.45E-05	0.000701533	0.474729008	0.858108092	0.00115203	0.018174425
Fecundity	Tibial Nerve	-0.000172005	0.000923475	0.573879081	0.858108092	-0.004456097	0.023924227
Fecundity	Ovary	-0.000766195	0.000610948	8.95E-01	0.943482113	-0.0198496	0.015827679
Fecundity	Pancreas	-0.000364833	0.000699029	0.6991347	0.882116181	-0.009451623	0.018109561
Fecundity	Pituitary	-7.03E-04	0.000676802	0.850656507	0.921544549	-0.018221995	0.01753374
Fecundity	Prostate	-0.001130802	0.000569892	0.976385364	0.977600648	-0.029295386	0.014764046
Fecundity	Skin (sun unexposed)	-0.001940788	0.000967231	0.977600648	0.977600648	-0.050279484	0.025057807
Fecundity	Skin (sun exposed)	0.000589473	0.001024661	0.28254913	0.858108092	0.015271315	0.02654563
Fecundity	Spleen	0.000572992	0.000807782	0.239056786	0.858108092	0.014844354	0.020926997
Fecundity	Stomach	-0.000585661	0.000705016	0.796930091	0.921544549	-0.015172568	0.01826467
Fecundity	Testis	0.002363055	0.001205335	0.024968954	0.486894596	0.061219031	0.031226306
Fecundity	Thyroid	0.001468426	0.001568176	0.174535946	0.858108092	0.038042121	0.040626319
Fecundity	Uterus	-0.000179191	0.000521432	0.634445808	0.858108092	-0.004642255	0.013508612
Fecundity	Vagina	-1.09E-04	0.000481778	0.589497285	0.858108092	-0.002823915	0.012481283
Fecundity	Whole Blood	-5.92E-05	0.000779899	0.530255481	0.858108092	-0.001533777	0.020204644
Fecundity	AllTissues	0.005691579	0.00090921	1.93E-10	NA	0.147450228	0.02355467
Atrial Fib	Adipose Sub.	-0.000481213	0.00054752	0.810271141	0.98430039	-0.022073987	0.025115587
Atrial Fib	Adipose Visc.	-0.001217154	0.000565598	0.98430039	0.98430039	-0.055832773	0.025944883
Atrial Fib	Adrenal Gland	-4.30E-04	0.00037534	0.873992682	0.98430039	-0.019722026	0.017217414
Atrial Fib	Aorta Artery	0.001550408	0.001607254	0.167364696	0.98430039	0.071119624	0.073727243
Atrial Fib	Coronary Artery	-0.000314095	0.000436004	0.764359472	0.98430039	-0.014408047	0.020000169
Atrial Fib	Tibial Artery	4.41E-05	0.000626473	0.471927851	0.98430039	0.002023811	0.028737272
Atrial Fib	Brain Limbic	0.001387854	0.000621322	0.012751029	0.242550582	0.063663042	0.028501013
Atrial Fib	Brain Cortex	-0.000701358	0.000359035	0.974617091	0.98430039	-0.032172379	0.016469483
Atrial Fib	Brain Basal Ganglia	-0.000318551	0.000513867	0.732341426	0.98430039	-0.014612437	0.023571874
Atrial Fib	Brain Cereb.	0.001246996	0.000590536	0.01735888	0.242550582	0.05720167	0.027088804
Atrial Fib	Brain Spinal Cord	-0.000380893	0.000364595	0.851919931	0.98430039	-0.01747216	0.016724519
Atrial Fib	Brain Subst. Nigra	-0.000221004	0.000287534	0.778940077	0.98430039	-0.010137784	0.013189618
Atrial Fib	Breast	-0.000744209	0.000594911	0.894525035	0.98430039	-0.034138028	0.027289516
Atrial Fib	LCLs	-9.10E-05	0.000255116	0.639301438	0.98430039	-0.004173049	0.01170258
Atrial Fib	Fibroblasts	0.000636289	0.000648902	0.163404394	0.98430039	0.02918757	0.029766165
Atrial Fib	Sigmoid Intestine	-0.000247846	0.000587731	0.663378102	0.98430039	-0.011369103	0.026960149
Atrial Fib	Transverse Intestine	-0.000495586	0.000456382	0.861238532	0.98430039	-0.022733295	0.020934967
Atrial Fib	Esophagus Mucosa	0.002581251	0.001799956	0.075777076	0.738826491	0.118405996	0.082566776
Atrial Fib	Esophagus Muscularis	0.000566324	0.000683515	0.203680448	0.98430039	0.025978175	0.031353901
Atrial Fib	Heart A. Appen.	0.000721301	0.000927345	0.218339824	0.98430039	0.03308718	0.04253877
Atrial Fib	Heart Left Vent.	0.004295604	0.002062917	0.018657737	0.242550582	0.19704605	0.094629238
Atrial Fib	Liver	4.24E-05	0.000396528	0.457467784	0.98430039	0.001942902	0.018189375
Atrial Fib	Lung	0.000363183	0.000967088	0.353628444	0.98430039	0.016659758	0.044361821
Atrial Fib	Min. Salivary Gland	7.74E-05	0.00028625	0.393376476	0.98430039	0.003552251	0.013130735
Atrial Fib	Muscle Skeletal	-0.000344757	0.000642834	0.704126983	0.98430039	-0.015814538	0.029487818
Atrial Fib	Tibial Nerve	-0.000174394	0.000597337	0.614838567	0.98430039	-0.007999726	0.02740077
Atrial Fib	Ovary	-0.000319967	0.000458395	0.757416374	0.98430039	-0.01467737	0.021027272
Atrial Fib	Pancreas	0.000286493	0.000579669	0.310569829	0.98430039	0.013141888	0.026590321
Atrial Fib	Pituitary	9.39E-05	0.000446534	0.416698035	0.98430039	0.004308603	0.020483214
Atrial Fib	Prostate	-0.000843487	0.000465606	0.964975037	0.98430039	-0.038692063	0.021358095
Atrial Fib	Skin (sun unexposed)	-0.000828327	0.000714278	0.876908565	0.98430039	-0.037996664	0.032765044
Atrial Fib	Skin (sun exposed)	-0.001076079	0.00059978	0.963603328	0.98430039	-0.04936142	0.027512822
Atrial Fib	Spleen	0.000153986	0.00062707	0.403009951	0.98430039	0.007063568	0.028764695
Atrial Fib	Stomach	-0.000703549	0.000474945	0.930740199	0.98430039	-0.032272885	0.021786477
Atrial Fib	Testis	1.28E-04	0.000596997	0.415036269	0.98430039	0.005877092	0.027385173
Atrial Fib	Thyroid	0.000206015	0.000726949	0.388436562	0.98430039	0.009450211	0.033346284
Atrial Fib	Uterus	-0.000160065	0.00034711	0.677649572	0.98430039	-0.007342431	0.015922476
Atrial Fib	Vagina	-0.000401701	0.000292744	0.914998492	0.98430039	-0.018426657	0.013428608
Atrial Fib	Whole Blood	-0.000810088	0.0004157	0.974336152	0.98430039	-0.037159985	0.019068823
Atrial Fib	AllTissues	0.003076429	0.00072575	1.12E-05	NA	0.141120587	0.033291262
Testosterone	Adipose Sub.	-0.000481883	0.008169466	5.24E-01	0.860156601	-0.002618928	0.044399271
Testosterone	Adipose Visc.	0.00386837	0.005667966	0.247462351	0.804252641	0.02102375	0.030804162
Testosterone	Adrenal Gland	-0.00036238	0.003741612	0.538577755	0.860156601	-0.001969457	0.02033485
Testosterone	Aorta Artery	0.008805197	0.007683562	0.125901999	0.626644008	0.047854333	0.041758487
Testosterone	Coronary Artery	-0.007781247	0.003680097	0.982760013	0.982760013	-0.042289388	0.02000053
Testosterone	Tibial Artery	-0.004849156	0.005226954	0.823223925	0.944286267	-0.026354111	0.028407357
Testosterone	Brain Limbic	0.011281333	0.007277297	0.060545656	0.590320144	0.061311592	0.039550527
Testosterone	Brain Cortex	0.00798903	0.007276036	0.136103966	0.626644008	0.043418642	0.039543674
Testosterone	Brain Basal Ganglia	-0.004218882	0.005344585	0.785053543	0.944286267	-0.022928704	0.029046659
Testosterone	Brain Cereb.	-0.000304152	0.00688525	0.517617311	0.860156601	-0.001652999	0.037419836
Testosterone	Brain Spinal Cord	-0.001741417	0.003744986	0.679034102	0.882744333	-0.009464221	0.020353185
Testosterone	Brain Subst. Nigra	-0.002646857	0.003112147	0.8024743	0.944286267	-0.014385092	0.01691384
Testosterone	Breast	-0.001793019	0.005711576	0.623211845	0.860156601	-0.00974467	0.031041175
Testosterone	LCLs	-0.003700638	0.002661756	0.917781022	0.970613949	-0.020112161	0.014466064
Testosterone	Fibroblasts	0.009961269	0.008917318	0.131982191	0.626644008	0.054137333	0.048463687
Testosterone	Sigmoid Intestine	-0.001626918	0.007235878	0.588948299	0.860156601	-0.008841946	0.039325425
Testosterone	Transverse Intestine	-0.001960313	0.007027399	0.609859491	0.860156601	-0.010653874	0.038192384
Testosterone	Esophagus Mucosa	0.010558915	0.005622881	0.030201003	0.392613045	0.057385407	0.030559139
Testosterone	Esophagus Muscularis	0.002674584	0.007465177	0.36006886	0.860156601	0.014535784	0.040571612
Testosterone	Heart A. Appen.	-0.008019518	0.005913553	0.912470344	0.970613949	-0.04358434	0.032138874
Testosterone	Heart Left Vent.	0.001925548	0.005751044	0.368881525	0.860156601	0.010464935	0.031255675
Testosterone	Liver	0.030447111	0.01239788	0.007027939	0.137044815	0.165473432	0.06737978
Testosterone	Lung	0.007184358	0.013132653	0.292168524	0.860156601	0.039045423	0.071373113
Testosterone	Min. Salivary Gland	-0.004244747	0.00509544	0.797591246	0.944286267	-0.023069278	0.027692606
Testosterone	Muscle Skeletal	0.021192106	0.007782337	0.003233595	0.126110208	0.115174487	0.042295311
Testosterone	Tibial Nerve	-0.001525971	0.00555496	0.608228276	0.860156601	-0.008293322	0.030189999
Testosterone	Ovary	-0.000929864	0.005260117	0.57015792	0.860156601	-0.005053607	0.028587591
Testosterone	Pancreas	-0.001234157	0.004274077	0.613615153	0.860156601	-0.006707373	0.023228681
Testosterone	Pituitary	0.002984354	0.012253226	0.403787111	0.860156601	0.016219318	0.066593621
Testosterone	Prostate	5.64E-03	0.00799432	0.240388218	0.804252641	0.03063277	0.04344739
Testosterone	Skin (sun unexposed)	-0.001670205	0.004673216	0.639603627	0.860156601	-0.009077202	0.025397914
Testosterone	Skin (sun exposed)	0.002834446	0.006250091	0.32509267	0.860156601	0.015404596	0.033967884
Testosterone	Spleen	-0.001797591	0.005867908	0.62032817	0.860156601	-0.009769518	0.031890803
Testosterone	Stomach	-0.009168355	0.005713234	0.945726411	0.970613949	-0.049828019	0.031050185
Testosterone	Testis	0.003918685	0.004563083	0.195230927	0.761400614	0.021297199	0.024799363
Testosterone	Thyroid	0.006676737	0.005640573	0.118266263	0.626644008	0.036286614	0.030655291
