Trait_Nickname	Trait_Fullname	Tissue	TCSC_Cov	TCSC_CovSE	TCSC_CovP	TCSC_CovFDRP	TCSC_PropCov	TCSC_PropCovSE	TCSC_GenomeCov
IGF1,Height	UKB_460K.biochemistry_IGF1,UKB_460K.body_HEIGHTz	Breast	-0.0080140145	0.006874015	0.12183919	0.6335638	-0.223231601671309	0.19147673824636	0.0359
IGF1,Height	UKB_460K.biochemistry_IGF1,UKB_460K.body_HEIGHTz	LCLs	-0.0110065593	0.0067783	0.05220996	0.6335638	-0.306589395543175	0.188810598625965	0.0359
IGF1,Height	UKB_460K.biochemistry_IGF1,UKB_460K.body_HEIGHTz	Fibroblasts	0.0014123271	0.004337932	0.37237254	0.8747517	0.0393405877437326	0.120833763158735	0.0359
IGF1,Height	UKB_460K.biochemistry_IGF1,UKB_460K.body_HEIGHTz	Sigmoid Intestine	-0.00188471	0.00556903	0.36752072	0.8747517	-0.0524988857938719	0.155126179204163	0.0359
IGF1,Height	UKB_460K.biochemistry_IGF1,UKB_460K.body_HEIGHTz	Transverse Intestine	-0.0054662303	0.006478161	0.19939239	0.6910392	-0.152262682451253	0.180450164286428	0.0359
IGF1,Height	UKB_460K.biochemistry_IGF1,UKB_460K.body_HEIGHTz	Esophagus Mucosa	-0.0074830271	0.004984574	0.0666471199999999	0.6335638	-0.208440866295265	0.138846065811194	0.0359
IGF1,Height	UKB_460K.biochemistry_IGF1,UKB_460K.body_HEIGHTz	Esophagus Muscularis	-0.0125971813	0.005525801	0.01131268	0.4411945	-0.350896415041783	0.153922045671359	0.0359
IGF1,Height	UKB_460K.biochemistry_IGF1,UKB_460K.body_HEIGHTz	Heart A. Appen.	0.0052646525	0.005550851	0.1714526	0.6910392	0.146647701949861	0.154619807110942	0.0359
IGF1,Height	UKB_460K.biochemistry_IGF1,UKB_460K.body_HEIGHTz	Heart Left Vent.	0.0020317173	0.006458998	0.37654935	0.8747517	0.0565937966573816	0.179916377512915	0.0359
IGF1,Height	UKB_460K.biochemistry_IGF1,UKB_460K.body_HEIGHTz	Liver	0.0175998779	0.012070523	0.07240822	0.6335638	0.490247295264624	0.336226270561256	0.0359
IGF1,Height	UKB_460K.biochemistry_IGF1,UKB_460K.body_HEIGHTz	Lung	0.006760038	0.007824157	0.19379511	0.6910392	0.188301894150418	0.21794307815652	0.0359
IGF1,Height	UKB_460K.biochemistry_IGF1,UKB_460K.body_HEIGHTz	Min. Salivary Gland	-0.0024985501	0.00266351	0.17410508	0.6910392	-0.069597495821727	0.0741924854304053	0.0359
IGF1,Height	UKB_460K.biochemistry_IGF1,UKB_460K.body_HEIGHTz	Muscle Skeletal	0.0063204836	0.005149535	0.10983816	0.6335638	0.176058038997214	0.143441080082653	0.0359
IGF1,Height	UKB_460K.biochemistry_IGF1,UKB_460K.body_HEIGHTz	Tibial Nerve	-0.0082734528	0.005580553	0.0690969	0.6335638	-0.230458295264624	0.155447146591744	0.0359
IGF1,Height	UKB_460K.biochemistry_IGF1,UKB_460K.body_HEIGHTz	Ovary	-0.0148714425	0.010407748	0.07651909	0.6335638	-0.414246309192201	0.289909412808599	0.0359
IGF1,Height	UKB_460K.biochemistry_IGF1,UKB_460K.body_HEIGHTz	Pancreas	0.0031092712	0.004177622	0.22835713	0.7421607	0.0866092256267409	0.116368304527682	0.0359
IGF1,Height	UKB_460K.biochemistry_IGF1,UKB_460K.body_HEIGHTz	Pituitary	0.0230525168	0.019213734	0.11510974	0.6335638	0.642131387186629	0.535201509728671	0.0359
IGF1,Height	UKB_460K.biochemistry_IGF1,UKB_460K.body_HEIGHTz	Prostate	-0.0007813112	0.003474903	0.41105031	0.8747517	-0.0217635431754875	0.0967939660106677	0.0359
IGF1,Height	UKB_460K.biochemistry_IGF1,UKB_460K.body_HEIGHTz	Skin (sun unexposed)	-0.0077687803	0.006440265	0.11385426	0.6335638	-0.21640056545961	0.17939457836515	0.0359
IGF1,Height	UKB_460K.biochemistry_IGF1,UKB_460K.body_HEIGHTz	Skin (sun exposed)	0.0136910017	0.0099878	0.08522295	0.6335638	0.381364949860724	0.278211708397535	0.0359
IGF1,Height	UKB_460K.biochemistry_IGF1,UKB_460K.body_HEIGHTz	Spleen	-0.0050464448	0.004244726	0.11724461	0.6335638	-0.140569493036212	0.1182374937605	0.0359
IGF1,Height	UKB_460K.biochemistry_IGF1,UKB_460K.body_HEIGHTz	Stomach	0.0006910365	0.003712131	0.4261611	0.8747517	0.0192489275766017	0.103401967572809	0.0359
IGF1,Height	UKB_460K.biochemistry_IGF1,UKB_460K.body_HEIGHTz	Testis	-0.0023842121	0.004644839	0.30386951	0.8464936	-0.0664125933147632	0.129382694356153	0.0359
IGF1,Height	UKB_460K.biochemistry_IGF1,UKB_460K.body_HEIGHTz	Thyroid	0.0046056479	0.005315696	0.19312879	0.6910392	0.128291027855153	0.148069532096822	0.0359
IGF1,Height	UKB_460K.biochemistry_IGF1,UKB_460K.body_HEIGHTz	Uterus	-0.0088797681	0.009319256	0.17033536	0.6910392	-0.247347300835655	0.259589311887386	0.0359
IGF1,Height	UKB_460K.biochemistry_IGF1,UKB_460K.body_HEIGHTz	Vagina	0.0016288528	0.007936171	0.41869068	0.8747517	0.0453719442896936	0.221063257412764	0.0359
IGF1,Height	UKB_460K.biochemistry_IGF1,UKB_460K.body_HEIGHTz	Whole Blood	-0.0023490219	0.003783608	0.26735187	0.8020556	-0.065432364902507	0.105392978358376	0.0359
IGF1,Height	UKB_460K.biochemistry_IGF1,UKB_460K.body_HEIGHTz	AllTissues	0.0064116372	0.008883478	0.23522455	1	0.178597136490251	0.247450647553616	0.0359
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Adipose Sub.	0.002433058	0.007542105	0.3735003	0.9416932	0.0061332442651878	0.0190121118307217	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Adipose Visc.	0.002303081	0.008179964	0.3891437	0.9416932	0.00580559868918578	0.0206200249916802	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Adrenal Gland	0.005463459	0.006327135	0.1939323	0.8315233	0.0137722687169145	0.0159494214017088	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Aorta Artery	0.002867148	0.009742737	0.3842698	0.9416932	0.00722749684900429	0.0245594589273358	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Coronary Artery	0.004449959	0.015088466	0.3840258	0.9416932	0.0112174413914797	0.0380349541368651	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Tibial Artery	0.01192734	0.008537402	0.08119645	0.7028188	0.030066397781699	0.0215210524747423	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Brain Limbic	0.01137701	0.008179255	0.08211893	0.7028188	0.0286791278043862	0.0206182377013623	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Brain Cortex	0.005067864	0.005852527	0.193265	0.8315233	0.0127750541971263	0.0147530287800625	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Brain Basal Ganglia	-0.0007622148	0.005848768	0.4481564	0.9574426	-0.0019213884547517	0.0147435554078741	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Brain Cereb.	-0.00116465	0.007332154	0.4368969	0.9574426	-0.00293584572724981	0.0184828680413002	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Brain Spinal Cord	0.006334497	0.005037843	0.1043076	0.7396355	0.0159679783211495	0.0126993782494596	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Brain Subst. Nigra	-0.009132934	0.003933723	0.0101245	0.1974274	-0.0230222687169145	0.00991611482506625	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Breast	0.002459421	0.00955233	0.3984087	0.9416932	0.00619970002520797	0.0240794797444485	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	LCLs	0.01343477	0.010025133	0.09010497	0.7028188	0.0338663221578019	0.025271320623667	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Fibroblasts	0.02422343	0.010034985	0.007891441	0.1974274	0.0610623392992186	0.0252961559265415	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Sigmoid Intestine	-0.01384579	0.007369004	0.0301275	0.3916574	-0.0349024199647089	0.0185757599990616	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Transverse Intestine	0.00221211	0.010253815	0.414597	0.9511344	0.00557627930426015	0.0258477814439221	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Esophagus Mucosa	0.007870309	0.007260324	0.1391788	0.8294414	0.0198394479455508	0.0183018003052649	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Esophagus Muscularis	-4.768959e-05	0.012149496	0.4984341	0.9968681	-0.000120215754978573	0.0306264066175223	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Heart A. Appen.	0.002476086	0.00786311	0.3764191	0.9416932	0.00624170910007562	0.0198213001947424	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Heart Left Vent.	-0.006036237	0.007250339	0.2025505	0.8315233	-0.0152161255356693	0.0182766293139736	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Liver	-0.007810494	0.00362247	0.015537	0.2423773	-0.0196886664986136	0.00913151072952012	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Lung	-0.007088349	0.007433214	0.1701418	0.8294414	-0.0178682858583312	0.0187376195246682	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Min. Salivary Gland	-0.002341961	0.00509156	0.3227691	0.9416932	-0.00590360725989413	0.0128347857934711	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Muscle Skeletal	0.01978155	0.006909068	0.002097396	0.1635969	0.0498652634232417	0.0174163539431929	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Tibial Nerve	0.01296079	0.007396584	0.039864	0.4441988	0.0326715149987396	0.0186452840162727	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Ovary	0.003416937	0.010195606	0.3687604	0.9416932	0.00861340307537182	0.0257010484235629	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Pancreas	0.005083399	0.009709743	0.3003007	0.9416932	0.0128142147718679	0.0244762865483552	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Pituitary	-0.0004346636	0.006378431	0.4728348	0.9705556	-0.00109569851273002	0.016078728161249	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Prostate	-0.01501276	0.005773376	0.00465649999999995	0.1816047	-0.037844113940005	0.0145535052398892	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Skin (sun unexposed)	-0.005982733	0.010050221	0.2758269	0.9416932	-0.0150812528358961	0.0253345624140804	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Skin (sun exposed)	-0.007997698	0.011450741	0.2424499	0.9005281	-0.0201605697000252	0.0288649881947482	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Spleen	-0.00318127	0.007082247	0.3266475	0.9416932	-0.00801933450970507	0.0178529041799	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Stomach	-0.007227446	0.006935238	0.1486748	0.8294414	-0.0182189210990673	0.0174823252339549	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Testis	0.008242492	0.008518302	0.1666167	0.8294414	0.020777645576002	0.0214729053975651	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Thyroid	0.0009233601	0.008020229	0.4541715	0.9574426	0.00232760297453995	0.0202173670185521	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Uterus	0.04723324	0.046953471	0.1572178	0.8294414	0.11906538946307	0.118360148555511	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Vagina	0.00939775	0.013167646	0.2377063	0.9005281	0.0236898159818503	0.033192956443297	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	Whole Blood	0.002043029	0.005989869	0.3665214	0.9416932	0.00515006049911772	0.0150992420366202	0.3967
Height,Height	PASS_Height1,UKB_460K.body_HEIGHTz	AllTissues	0.1259152	0.016223645	4.205981e-15	1	0.317406604487018	0.0408965088090209	0.3967
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Adipose Sub.	-0.0002024533	0.003325466	0.47572752	0.97386996	-0.00520445501285347	0.0854875700359501	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Adipose Visc.	0.002434635	0.002721796	0.18552832	0.87529745	0.0625870179948586	0.069969044083429	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Adrenal Gland	-0.0003790598	0.001857478	0.41914852	0.8836104	-0.00974446786632391	0.0477500846833532	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Aorta Artery	0.001584356	0.00294964	0.29558711	0.87529745	0.0407289460154242	0.0758262302977437	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Coronary Artery	-0.001254964	0.003378257	0.35513903	0.87529745	-0.0322612853470437	0.0868446490193429	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Tibial Artery	0.001325508	0.003464812	0.35102201	0.87529745	0.0340747557840617	0.0890697106021951	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Brain Limbic	0.001056347	0.003332774	0.37563805	0.87529745	0.0271554498714653	0.0856754243217992	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Brain Cortex	0.004421378	0.002187145	0.02161248	0.33715467	0.113660102827764	0.0562248019775879	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Brain Basal Ganglia	-0.00622773	0.002928414	0.01672433	0.32612443	-0.16009588688946	0.0752805664879679	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Brain Cereb.	-0.0009759561	0.003365652	0.38591756	0.87529745	-0.0250888457583548	0.0865206259440144	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Brain Spinal Cord	0.003005392	0.002336558	0.09917831	0.72670788	0.0772594344473008	0.0600657536309995	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Brain Subst. Nigra	-0.004180463	0.001259851	0.000452969999999997	0.03533139	-0.107466915167095	0.0323869214707877	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Breast	0.005414663	0.006072555	0.18628722	0.87529745	0.13919442159383	0.156106806912253	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	LCLs	0.002472916	0.001870412	0.09306352	0.72670788	0.0635711053984576	0.0480825747594871	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Fibroblasts	-0.000821624	0.002031587	0.34295022	0.87529745	-0.0211214395886889	0.0522258885692	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Sigmoid Intestine	-0.0009695977	0.002713895	0.36044424	0.87529745	-0.0249253907455013	0.0697659409163553	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Transverse Intestine	0.0009997166	0.003673695	0.39276167	0.87529745	0.0256996555269923	0.0944394681731247	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Esophagus Mucosa	-0.004792219	0.002778886	0.0423078099999999	0.54653647	-0.123193290488432	0.0714366535137064	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Esophagus Muscularis	-0.002194014	0.002674583	0.20601688	0.87529745	-0.0564013881748072	0.0687553414225077	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Heart A. Appen.	0.002062695	0.002789107	0.22978535	0.87529745	0.0530255784061697	0.0716994167795938	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Heart Left Vent.	-0.003962038	0.002761526	0.07568238	0.72670788	-0.101851876606684	0.0709903889631728	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Liver	-0.0005724216	0.001413307	0.34273038	0.87529745	-0.0147152082262211	0.0363318061528306	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Lung	-0.003717774	0.003062732	0.11239774	0.73058534	-0.0955725964010283	0.078733471636498	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Min. Salivary Gland	0.00104436	0.001525607	0.24681271	0.87529745	0.0268473007712082	0.0392186930389064	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Muscle Skeletal	0.004047165	0.002446668	0.04904814	0.54653647	0.104040231362468	0.0628963464113902	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Tibial Nerve	-0.001930674	0.003216595	0.27417888	0.87529745	-0.0496317223650386	0.0826888150583923	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Ovary	-0.0008938662	0.002132568	0.33755322	0.87529745	-0.0229785655526992	0.0548218097651175	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Pancreas	-0.005005636	0.001903604	0.00427480000000002	0.16671734	-0.128679588688946	0.0489358304837234	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Pituitary	0.005150581	0.004063506	0.10248444	0.72670788	0.132405681233933	0.1044603066031	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Prostate	-0.001116603	0.003986942	0.38971382	0.87529745	-0.0287044473007712	0.102492076371315	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Skin (sun unexposed)	0.003458792	0.003777446	0.17992713	0.87529745	0.0889149614395887	0.0971065917961959	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Skin (sun exposed)	-0.00254673	0.003653291	0.24286837	0.87529745	-0.0654686375321337	0.0939149477168396	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Spleen	-0.001894127	0.00290066	0.25687863	0.87529745	-0.0486922107969152	0.0745670970970288	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Stomach	-0.004728524	0.001926306	0.00704990000000005	0.18329741	-0.12155588688946	0.0495194326617152	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Testis	9.044382e-05	0.002761221	0.48693498	0.97386996	0.00232503393316195	0.0709825426222162	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Thyroid	0.001774422	0.003171885	0.28793691	0.87529745	0.0456149614395887	0.0815394518218429	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Uterus	0.009377909	0.010358856	0.18265228	0.87529745	0.24107735218509	0.266294489059548	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Vagina	0.002574336	0.003330541	0.21977646	0.87529745	0.0661783033419023	0.0856180217712815	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	Whole Blood	0.0005424689	0.002281281	0.40602148	0.87971321	0.0139452159383033	0.0586447640389082	0.0389
AgeFirstBirth,Height	PASS_AgeFirstBirth,UKB_460K.body_HEIGHTz	AllTissues	0.004471613	0.004236468	0.14559723	1	0.114951491002571	0.108906624215252	0.0389
Medication Use,Height	PASS_MedicationUse_Wu2019,UKB_460K.body_HEIGHTz	Adipose Sub.	-0.0010171161	0.004924801	0.41818871	0.9055939	0.0299151794117647	0.144847076392018	-0.034
Medication Use,Height	PASS_MedicationUse_Wu2019,UKB_460K.body_HEIGHTz	Adipose Visc.	-0.0093634599	0.004314391	0.01499262	0.4889979	0.275395879411765	0.126893858850426	-0.034
Medication Use,Height	PASS_MedicationUse_Wu2019,UKB_460K.body_HEIGHTz	Adrenal Gland	0.0018251556	0.003903009	0.3200254	0.8488842	-0.0536810470588235	0.11479439428554	-0.034
Medication Use,Height	PASS_MedicationUse_Wu2019,UKB_460K.body_HEIGHTz	Aorta Artery	0.0021271687	0.005453974	0.3482602	0.8488842	-0.0625637852941176	0.160410987799905	-0.034
Medication Use,Height	PASS_MedicationUse_Wu2019,UKB_460K.body_HEIGHTz	Coronary Artery	-0.0034992721	0.0040467	0.19359559	0.8488842	0.102919767647059	0.119020587513756	-0.034
Medication Use,Height	PASS_MedicationUse_Wu2019,UKB_460K.body_HEIGHTz	Tibial Artery	-0.0002142899	0.005265251	0.48376797	0.9929974	0.00630264411764706	0.154860317807856	-0.034
Medication Use,Height	PASS_MedicationUse_Wu2019,UKB_460K.body_HEIGHTz	Brain Limbic	-0.0073695275	0.003613331	0.02069817	0.4889979	0.216750808823529	0.106274453136615	-0.034
Medication Use,Height	PASS_MedicationUse_Wu2019,UKB_460K.body_HEIGHTz	Brain Cortex	-0.003585527	0.004672501	0.22143142	0.8488842	0.105456676470588	0.137426501622798	-0.034
Medication Use,Height	PASS_MedicationUse_Wu2019,UKB_460K.body_HEIGHTz	Brain Basal Ganglia	0.0055721108	0.004399336	0.10265278	0.7290761	-0.163885611764706	0.12939224362188	-0.034
Medication Use,Height	PASS_MedicationUse_Wu2019,UKB_460K.body_HEIGHTz	Brain Cereb.	0.0021138078	0.005301373	0.34504669	0.8488842	-0.0621708176470588	0.15592274324823	-0.034
Medication Use,Height	PASS_MedicationUse_Wu2019,UKB_460K.body_HEIGHTz	Brain Spinal Cord	-0.0023707888	0.002722241	0.19190543	0.8488842	0.0697290823529412	0.0800658991483412	-0.034
Medication Use,Height	PASS_MedicationUse_Wu2019,UKB_460K.body_HEIGHTz	Brain Subst. Nigra	0.0027781389	0.001760134	0.05724059	0.5950375	-0.0817099676470588	0.0517686530334176	-0.034
Medication Use,Height	PASS_MedicationUse_Wu2019,UKB_460K.body_HEIGHTz	Breast	0.0037453626	0.008953164	0.33785352	0.8488842	-0.110157723529412	0.263328350706054	-0.034
Medication Use,Height	PASS_MedicationUse_Wu2019,UKB_460K.body_HEIGHTz	LCLs	-0.0054324732	0.002773578	0.02507682	0.4889979	0.159778623529412	0.0815758368116862	-0.034
Medication Use,Height	PASS_MedicationUse_Wu2019,UKB_460K.body_HEIGHTz	Fibroblasts	0.0025175221	0.004715141	0.2966974	0.8488842	-0.0740447676470588	0.138680607795432	-0.034
Medication Use,Height	PASS_MedicationUse_Wu2019,UKB_460K.body_HEIGHTz	Sigmoid Intestine	0.0047230235	0.004499299	0.14692244	0.8488842	-0.138912455882353	0.132332318094517	-0.034
Medication Use,Height	PASS_MedicationUse_Wu2019,UKB_460K.body_HEIGHTz	Transverse Intestine	-0.0022366338	0.004778293	0.31986292	0.8488842	0.0657833470588235	0.140538031630017	-0.034
Medication Use,Height	PASS_MedicationUse_Wu2019,UKB_460K.body_HEIGHTz	Esophagus Mucosa	0.0018602324	0.005783507	0.37386106	0.8710617	-0.0547127176470588	0.170103142178309	-0.034
Medication Use,Height	PASS_MedicationUse_Wu2019,UKB_460K.body_HEIGHTz	Esophagus Muscularis	0.0070415115	0.005563534	0.10281842	0.7290761	-0.207103279411765	0.163633360408122	-0.034
Medication Use,Height	PASS_MedicationUse_Wu2019,UKB_460K.body_HEIGHTz	Heart A. Appen.	0.0035028339	0.005486713	0.26159977	0.8488842	-0.103024526470588	0.161373916376101	-0.034
Medication Use,Height	PASS_MedicationUse_Wu2019,UKB_460K.body_HEIGHTz	Heart Left Vent.	-0.0043648644	0.005686427	0.22136436	0.8488842	0.128378364705882	0.167247852193054	-0.034
Medication Use,Height	PASS_MedicationUse_Wu2019,UKB_460K.body_HEIGHTz	Liver	-0.0019991558	0.002929062	0.24745379	0.8488842	0.0587987	0.0861488932485735	-0.034
Medication Use,Height	PASS_MedicationUse_Wu2019,UKB_460K.body_HEIGHTz	Lung	-0.0031476676	0.004314164	0.23281359	0.8488842	0.0925784588235294	0.126887190621075	-0.034
Medication Use,Height	PASS_MedicationUse_Wu2019,UKB_460K.body_HEIGHTz	Min. Salivary Gland	-0.0006579856	0.002148274	0.37969355	0.8710617	0.0193525176470588	0.0631845194445015	-0.034
Medication Use,Height	PASS_MedicationUse_Wu2019,UKB_460K.body_HEIGHTz	Muscle Skeletal	-0.0045877998	0.003927534	0.12138081	0.7889753	0.134935288235294	0.115515720230924	-0.034
